titleId,ordering,title,region,language,types,attributes,isOriginalTitle,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0471072,3,Alien vs. Predator,\N,\N,original,\N,1,tt0471072,videoGame,Alien vs. Predator,Alien vs. Predator,0.0,1994,\N,\N,"Action,Adventure,Sci-Fi",6.7,900.0
tt0471395,2,Sto je muskarac bez brkova?,\N,\N,original,\N,1,tt0471395,movie,What Is a Man Without a Moustache?,Sto je muskarac bez brkova?,0.0,2005,\N,109,"Comedy,Drama,Romance",6.9,1633.0
tt0471990,1,Bratz,\N,\N,original,\N,1,tt0471990,tvSeries,Bratz,Bratz,0.0,2005,2008,21,"Animation,Comedy,Family",2.8,627.0
tt0472436,1,Full Metal Panic? Fumoffu,\N,\N,original,\N,1,tt0472436,tvSeries,Full Metal Panic? Fumoffu,Full Metal Panic? Fumoffu,0.0,2003,\N,\N,"Action,Animation,Comedy",8.1,2676.0
tt0472477,5,Man zkt vrouw,\N,\N,original,\N,1,tt0472477,movie,A Perfect Match,Man zkt vrouw,0.0,2007,\N,107,"Comedy,Drama,Romance",6.5,484.0
tt0473310,1,Ram Gopal Varma Ki Aag,\N,\N,original,\N,1,tt0473310,movie,Ram Gopal Varma's Indian Flames,Ram Gopal Varma Ki Aag,0.0,2007,\N,171,"Action,Adventure,Comedy",1.7,6423.0
tt0474694,6,I giorni dell'abbandono,\N,\N,original,\N,1,tt0474694,movie,I giorni dell'abbandono,I giorni dell'abbandono,0.0,2005,\N,96,Drama,5.9,437.0
tt0476884,4,Taxi No. 9 2 11: Nau Do Gyarah,\N,\N,original,\N,1,tt0476884,movie,Taxi No. 9 2 11: Nau Do Gyarah,Taxi No. 9 2 11: Nau Do Gyarah,0.0,2006,\N,116,"Comedy,Drama,Thriller",7.2,8720.0
tt0477327,1,Potseluy babochki,\N,\N,original,\N,1,tt0477327,movie,Butterfly Kiss,Potseluy babochki,0.0,2006,\N,105,"Action,Crime,Romance",4.8,338.0
tt0477347,35,Night at the Museum,\N,\N,original,\N,1,tt0477347,movie,Night at the Museum,Night at the Museum,0.0,2006,\N,108,"Adventure,Comedy,Family",6.4,293585.0
tt0477647,1,Footy Legends,\N,\N,original,\N,1,tt0477647,movie,Footy Legends,Footy Legends,0.0,2006,\N,90,"Comedy,Drama,Sport",5.8,440.0
tt0478154,6,Freebird,\N,\N,original,\N,1,tt0478154,movie,Freebird,Freebird,0.0,2008,\N,89,Comedy,5.5,599.0
tt0478719,6,Président,\N,\N,original,\N,1,tt0478719,movie,Président,Président,0.0,2006,\N,97,"Drama,Thriller",5.7,519.0
tt0479965,6,Off the Black,\N,\N,original,\N,1,tt0479965,movie,Off the Black,Off the Black,0.0,2006,\N,90,Drama,6.6,1252.0
tt0481390,12,Kokoda,\N,\N,original,\N,1,tt0481390,movie,Kokoda,Kokoda,0.0,2006,\N,92,"Action,Drama,War",6.1,2706.0
tt0484113,6,L'iceberg,\N,\N,original,\N,1,tt0484113,movie,L'iceberg,L'iceberg,0.0,2005,\N,84,Comedy,6.7,861.0
tt0488174,4,Orora gongju,\N,\N,original,\N,1,tt0488174,movie,Princess Aurora,Orora gongju,0.0,2005,\N,106,"Crime,Drama,Mystery",6.6,1057.0
tt0488381,2,Corporate,\N,\N,original,\N,1,tt0488381,movie,Corporate,Corporate,0.0,2006,\N,142,Drama,6.5,1832.0
tt0488539,17,Farce of the Penguins,\N,\N,original,\N,1,tt0488539,movie,Farce of the Penguins,Farce of the Penguins,0.0,2006,\N,80,"Animation,Comedy",4.1,4617.0
tt0489099,22,Jumper,\N,\N,original,\N,1,tt0489099,movie,Jumper,Jumper,0.0,2008,\N,88,"Action,Adventure,Sci-Fi",6.1,275820.0
tt0489278,3,The Somme,\N,\N,original,\N,1,tt0489278,tvMovie,The Somme,The Somme,0.0,2005,\N,102,"Documentary,Drama,History",7.4,332.0
tt0489327,4,Venus,\N,\N,original,\N,1,tt0489327,movie,Venus,Venus,0.0,2006,\N,95,"Comedy,Drama,Romance",7.1,12069.0
tt0490166,6,London to Brighton,\N,\N,original,\N,1,tt0490166,movie,London to Brighton,London to Brighton,0.0,2006,\N,85,"Crime,Drama,Thriller",6.9,7960.0
tt0491145,1,Shadow Puppets,\N,\N,original,\N,1,tt0491145,movie,Shadow Puppets,Shadow Puppets,0.0,2007,\N,105,"Horror,Thriller",4.8,2228.0
tt0493264,19,Kurtlar Vadisi: Irak,\N,\N,original,\N,1,tt0493264,movie,Valley of the Wolves: Iraq,Kurtlar Vadisi: Irak,0.0,2006,\N,122,"Action,Drama,War",5.8,16270.0
tt0495219,1,Cándida,\N,\N,original,\N,1,tt0495219,movie,Cándida,Cándida,0.0,2006,\N,103,"Comedy,Drama",6.4,530.0
tt0496328,3,Itty Bitty Titty Committee,\N,\N,original,\N,1,tt0496328,movie,Itty Bitty Titty Committee,Itty Bitty Titty Committee,0.0,2007,\N,87,"Comedy,Drama,Romance",5.5,2735.0
tt0496350,8,The Marsh,\N,\N,original,\N,1,tt0496350,movie,The Marsh,The Marsh,0.0,2006,\N,92,"Horror,Thriller",4.8,2937.0
tt0497353,1,Fatal Desire,\N,\N,original,\N,1,tt0497353,tvMovie,Fatal Desire,Fatal Desire,0.0,2006,\N,113,"Crime,Drama,Mystery",6.1,591.0
tt0498121,3,Rabbit,\N,\N,original,\N,1,tt0498121,short,Rabbit,Rabbit,0.0,2005,\N,9,"Animation,Horror,Short",7.5,545.0
tt0500163,2,Saturday Night Live: The Best of Mike Myers,\N,\N,original,\N,1,tt0500163,video,Saturday Night Live: The Best of Mike Myers,Saturday Night Live: The Best of Mike Myers,0.0,1998,\N,84,"Comedy,Documentary",7.3,1155.0
tt0583543,1,The One with Princess Consuela,\N,\N,original,\N,1,tt0583543,tvEpisode,The One with Princess Consuela,The One with Princess Consuela,0.0,2004,\N,22,"Comedy,Romance",8.6,2786.0
tt0589790,2,Nice and Easy,\N,\N,original,\N,1,tt0589790,tvEpisode,Nice and Easy,Nice and Easy,0.0,1986,\N,30,"Comedy,Drama",7.5,268.0
tt0606033,2,Occam's Razor,\N,\N,original,\N,1,tt0606033,tvEpisode,Occam's Razor,Occam's Razor,0.0,2004,\N,44,"Drama,Mystery",8.3,2552.0
tt0701059,3,Bart the General,\N,\N,original,\N,1,tt0701059,tvEpisode,Bart the General,Bart the General,0.0,1990,\N,30,"Animation,Comedy",8.1,2717.0
tt0760172,5,The Lord of the Rings: The Battle for Middle-Earth II,\N,\N,original,\N,1,tt0760172,videoGame,The Lord of the Rings: The Battle for Middle-Earth II,The Lord of the Rings: The Battle for Middle-Earth II,0.0,2006,\N,\N,"Action,Adventure,Drama",8.6,1490.0
tt0761052,1,Casey! Psychic Confrontation!,\N,\N,original,\N,1,tt0761052,tvEpisode,Casey! Psychic Confrontation!,Casey! Psychic Confrontation!,0.0,1997,\N,22,"Action,Adventure,Animation",8.0,392.0
tt0761067,2,Lost Pokemon Hitokage,\N,\N,original,\N,1,tt0761067,tvEpisode,Lost Pokemon Hitokage,Lost Pokemon Hitokage,0.0,1997,\N,22,"Action,Adventure,Animation",8.4,493.0
tt0763844,6,Lulu und Jimi,\N,\N,original,\N,1,tt0763844,movie,Lulu and Jimi,Lulu und Jimi,0.0,2009,\N,94,"Drama,Music,Romance",5.1,292.0
tt0765443,7,Eastern Promises,\N,\N,original,\N,1,tt0765443,movie,Eastern Promises,Eastern Promises,0.0,2007,\N,100,"Action,Crime,Drama",7.6,217451.0
tt0778749,5,Jasminum,\N,\N,original,\N,1,tt0778749,movie,Jasminum,Jasminum,0.0,2006,\N,115,"Comedy,Romance",7.0,1104.0
tt0780059,5,Kings of South Beach,\N,\N,original,\N,1,tt0780059,tvMovie,Kings of South Beach,Kings of South Beach,0.0,2007,\N,90,Drama,5.3,1001.0
tt0783328,2,Comanche Moon,\N,\N,original,\N,1,tt0783328,tvMiniSeries,Comanche Moon,Comanche Moon,0.0,2008,2008,360,"Drama,Western",7.2,2675.0
tt0783849,4,Un lever de rideau,\N,\N,original,\N,1,tt0783849,short,A Curtain Raiser,Un lever de rideau,0.0,2006,\N,30,"Drama,Romance,Short",6.9,676.0
tt0784920,2,Power Rangers Operation Overdrive,\N,\N,original,\N,1,tt0784920,tvSeries,Power Rangers Operation Overdrive,Power Rangers Operation Overdrive,0.0,2007,2007,22,"Action,Adventure,Sci-Fi",5.3,1076.0
tt0791274,4,Everest,\N,\N,original,\N,1,tt0791274,tvMiniSeries,Everest,Everest,0.0,2007,2007,\N,Drama,5.9,414.0
tt0792965,23,"Ensemble, c'est tout",\N,\N,original,\N,1,tt0792965,movie,Hunting and Gathering,"Ensemble, c'est tout",0.0,2007,\N,97,"Drama,Romance",6.8,11142.0
tt0793409,1,Filme da Treta,\N,\N,original,\N,1,tt0793409,movie,Filme da Treta,Filme da Treta,0.0,2006,\N,91,Comedy,6.1,1060.0
tt0794373,1,Sugar & spice: Fûmi zekka,\N,\N,original,\N,1,tt0794373,movie,Sugar & Spice,Sugar & spice: Fûmi zekka,0.0,2006,\N,125,"Drama,Romance",6.2,256.0
tt0796239,2,Yo,\N,\N,original,\N,1,tt0796239,movie,Me,Yo,0.0,2007,\N,100,Drama,6.5,251.0
tt0796926,4,Cara de queso 'mi primer ghetto',\N,\N,original,\N,1,tt0796926,movie,Cheese Head,Cara de queso 'mi primer ghetto',0.0,2006,\N,90,"Comedy,Drama",6.1,437.0
tt0800069,6,The Hills Have Eyes II,\N,\N,original,\N,1,tt0800069,movie,The Hills Have Eyes II,The Hills Have Eyes II,0.0,2007,\N,89,"Horror,Thriller",5.1,58278.0
tt0800325,13,The Dirt,\N,\N,original,\N,1,tt0800325,movie,The Dirt,The Dirt,0.0,2019,\N,107,"Biography,Comedy,Drama",7.0,31672.0
tt0802977,2,Destroy All Humans! 2,\N,\N,original,\N,1,tt0802977,videoGame,Destroy All Humans! 2,Destroy All Humans! 2,0.0,2006,\N,\N,"Action,Adventure,Family",8.0,376.0
tt0804909,1,Star Wars: Empire at War,\N,\N,original,\N,1,tt0804909,videoGame,Star Wars: Empire at War,Star Wars: Empire at War,0.0,2006,\N,\N,"Action,Adventure,Sci-Fi",7.8,716.0
tt0806102,1,Jeff Dunham: Arguing with Myself,\N,\N,original,\N,1,tt0806102,tvSpecial,Jeff Dunham: Arguing with Myself,Jeff Dunham: Arguing with Myself,0.0,2006,\N,76,"Comedy,Documentary",8.0,3611.0
tt0806165,9,The Ramen Girl,\N,\N,original,\N,1,tt0806165,movie,The Ramen Girl,The Ramen Girl,0.0,2008,\N,102,"Comedy,Drama,Romance",6.3,8631.0
tt0808096,1,Primeval,\N,\N,original,\N,1,tt0808096,tvSeries,Primeval,Primeval,0.0,2007,2011,60,"Action,Adventure,Drama",7.3,12705.0
tt0808230,2,Les deux mondes,\N,\N,original,\N,1,tt0808230,movie,Les deux mondes,Les deux mondes,0.0,2007,\N,105,"Comedy,Fantasy",5.6,1193.0
tt0813726,1,Kaybolan yillar,\N,\N,original,\N,1,tt0813726,tvSeries,Kaybolan yillar,Kaybolan yillar,0.0,2006,\N,\N,"Action,Crime,Drama",6.6,586.0
tt0814236,1,Obratnyy otschet,\N,\N,original,\N,1,tt0814236,movie,Moscow Mission,Obratnyy otschet,0.0,2006,\N,110,Action,5.8,273.0
tt0815168,4,Grand Theft Auto: Vice City Stories,\N,\N,original,\N,1,tt0815168,videoGame,Grand Theft Auto: Vice City Stories,Grand Theft Auto: Vice City Stories,0.0,2006,\N,\N,"Action,Comedy,Crime",8.4,4139.0
tt0824758,9,The Last Station,\N,\N,original,\N,1,tt0824758,movie,The Last Station,The Last Station,0.0,2009,\N,112,"Biography,Drama,Romance",7.0,17161.0
tt0831297,10,The House Sitter,\N,\N,original,\N,1,tt0831297,tvMovie,The House Sitter,The House Sitter,0.0,2007,\N,90,"Crime,Drama,Mystery",3.5,304.0
tt0834900,4,Careless,\N,\N,original,\N,1,tt0834900,movie,Careless,Careless,0.0,2007,\N,90,"Comedy,Mystery,Romance",4.8,394.0
tt0835775,3,Electric Slide,\N,\N,original,\N,1,tt0835775,movie,Electric Slide,Electric Slide,0.0,2014,\N,95,"Action,Biography,Crime",4.6,721.0
tt0835876,1,Lora,\N,\N,original,\N,1,tt0835876,movie,Lora,Lora,0.0,2007,\N,116,"Drama,Romance",6.9,540.0
tt0838233,5,A Thousand Years of Good Prayers,\N,\N,original,\N,1,tt0838233,movie,A Thousand Years of Good Prayers,A Thousand Years of Good Prayers,0.0,2007,\N,83,"Drama,Romance",6.7,1007.0
tt0841175,3,O Céu de Suely,\N,\N,original,\N,1,tt0841175,movie,Love for Sale,O Céu de Suely,0.0,2006,\N,90,Drama,7.1,1450.0
tt0843878,3,UKM: The Ultimate Killing Machine,\N,\N,original,\N,1,tt0843878,movie,UKM: The Ultimate Killing Machine,UKM: The Ultimate Killing Machine,0.0,2006,\N,85,Horror,3.1,952.0
tt0845986,1,Den man älskar,\N,\N,original,\N,1,tt0845986,movie,Den man älskar,Den man älskar,0.0,2007,\N,92,Drama,6.2,446.0
tt0856791,3,Ilk Ask,\N,\N,original,\N,1,tt0856791,movie,Ilk Ask,Ilk Ask,0.0,2006,\N,120,"Comedy,Drama",6.8,1218.0
tt0857190,15,The Sweeney,\N,\N,original,\N,1,tt0857190,movie,The Sweeney,The Sweeney,0.0,2012,\N,112,"Action,Crime,Drama",6.1,18268.0
tt0862593,2,The Kill Point,\N,\N,original,\N,1,tt0862593,tvSeries,The Kill Point,The Kill Point,0.0,2007,2007,\N,"Action,Crime,Drama",7.4,4873.0
tt0862711,5,El hombre de arena,\N,\N,original,\N,1,tt0862711,movie,The Sandman,El hombre de arena,0.0,2007,\N,100,Drama,6.5,258.0
tt0871864,7,Hoppet,\N,\N,original,\N,1,tt0871864,movie,Leaps and Bounds,Hoppet,0.0,2007,\N,88,Drama,5.3,298.0
tt0874317,3,Salute,\N,\N,original,\N,1,tt0874317,movie,Salute,Salute,0.0,2008,\N,120,"Documentary,Sport",7.6,337.0
tt0875034,7,Nine,\N,\N,original,\N,1,tt0875034,movie,Nine,Nine,0.0,2009,\N,118,"Drama,Musical,Romance",5.8,41162.0
tt0879870,32,Eat Pray Love,\N,\N,original,\N,1,tt0879870,movie,Eat Pray Love,Eat Pray Love,0.0,2010,\N,133,"Drama,Romance",5.8,80371.0
tt0882795,3,One Hundredth of a Second,\N,\N,original,\N,1,tt0882795,short,One Hundredth of a Second,One Hundredth of a Second,0.0,2006,\N,6,"Drama,Short,War",7.5,566.0
tt0887734,3,Everything Will Be Ok,\N,\N,original,\N,1,tt0887734,short,Everything Will Be Ok,Everything Will Be Ok,0.0,2006,\N,17,"Animation,Comedy,Drama",8.1,2269.0
tt0896923,13,The City of Your Final Destination,\N,\N,original,\N,1,tt0896923,movie,The City of Your Final Destination,The City of Your Final Destination,0.0,2009,\N,117,"Drama,Romance",6.3,2711.0
tt0905979,4,Chicago 10,\N,\N,original,\N,1,tt0905979,movie,Chicago 10,Chicago 10,0.0,2007,\N,110,"Animation,Documentary,History",7.4,1158.0
tt0906049,4,At Bertram's Hotel,\N,\N,original,\N,1,tt0906049,tvEpisode,At Bertram's Hotel,At Bertram's Hotel,0.0,2007,\N,93,"Crime,Drama,Mystery",7.2,1037.0
tt0906322,1,"He's a Bully, Charlie Brown",\N,\N,original,\N,1,tt0906322,tvMovie,"He's a Bully, Charlie Brown","He's a Bully, Charlie Brown",0.0,2006,\N,30,"Animation,Family",7.4,342.0
tt0906777,5,La señal,\N,\N,original,\N,1,tt0906777,movie,La señal,La señal,0.0,2007,\N,95,"Crime,Drama,Mystery",6.0,1010.0
tt0912586,3,Girl 27,\N,\N,original,\N,1,tt0912586,movie,Girl 27,Girl 27,0.0,2007,\N,86,"Biography,Documentary",6.9,778.0
tt0924274,3,Rakhi,\N,\N,original,\N,1,tt0924274,movie,Rakhi: Highly Inflammable,Rakhi,0.0,2006,\N,173,"Action,Drama",6.4,976.0
tt0934701,1,"Ni Hao, Kai-Lan",\N,\N,original,\N,1,tt0934701,tvSeries,"Ni Hao, Kai-Lan","Ni Hao, Kai-Lan",0.0,2007,2011,30,"Animation,Family,Fantasy",5.2,900.0
tt0949436,5,Jagdhunde,\N,\N,original,\N,1,tt0949436,movie,Jagdhunde,Jagdhunde,0.0,2007,\N,86,"Drama,Romance",6.5,307.0
tt0949502,5,Prinzessinnenbad,\N,\N,original,\N,1,tt0949502,movie,Prinzessinnenbad,Prinzessinnenbad,0.0,2007,\N,92,Documentary,7.0,594.0
tt0954990,6,The Yellow Handkerchief,\N,\N,original,\N,1,tt0954990,movie,The Yellow Handkerchief,The Yellow Handkerchief,0.0,2008,\N,102,"Drama,Romance",6.7,7766.0
tt0961088,2,While the Children Sleep,\N,\N,original,\N,1,tt0961088,tvMovie,The Sitter,While the Children Sleep,0.0,2007,\N,90,"Drama,Mystery,Thriller",4.9,1145.0
tt0962740,8,Jigoku shôjo,\N,\N,original,\N,1,tt0962740,tvSeries,Hell Girl,Jigoku shôjo,0.0,2005,2006,\N,"Animation,Drama,Fantasy",7.5,1378.0
tt0964587,20,St. Trinian's,\N,\N,original,\N,1,tt0964587,movie,St. Trinian's,St. Trinian's,0.0,2007,\N,97,"Comedy,Family",5.8,20661.0
tt0970496,3,Indie Sex: Teens,\N,\N,original,\N,1,tt0970496,tvMovie,Indie Sex: Teens,Indie Sex: Teens,0.0,2007,\N,120,"Documentary,Romance",6.8,420.0
tt0974962,2,End Day,\N,\N,original,\N,1,tt0974962,tvMovie,End Day,End Day,0.0,2005,\N,48,"Drama,Thriller",5.7,526.0
tt0975684,3,Kisses,\N,\N,original,\N,1,tt0975684,movie,Kisses,Kisses,0.0,2008,\N,72,Drama,7.3,1730.0
tt0979911,1,"Kim Kardashian, Superstar",\N,\N,original,\N,1,tt0979911,video,"Kim Kardashian, Superstar","Kim Kardashian, Superstar",1.0,2007,\N,41,"Adult,Short",5.3,390.0
tt0985101,3,Mu-rim-yeo-dae-saeng,\N,\N,original,\N,1,tt0985101,movie,My Mighty Princess,Mu-rim-yeo-dae-saeng,0.0,2008,\N,122,"Action,Comedy,Romance",6.3,714.0
tt0988824,14,Naruto: Shippûden,\N,\N,original,\N,1,tt0988824,tvSeries,Naruto: Shippûden,Naruto: Shippûden,0.0,2007,2017,24,"Action,Adventure,Animation",8.5,68677.0
tt0993789,7,Un conte de Noël,\N,\N,original,\N,1,tt0993789,movie,A Christmas Tale,Un conte de Noël,0.0,2008,\N,150,"Comedy,Drama",7.1,6296.0
tt0993846,1,The Wolf of Wall Street,\N,\N,original,\N,1,tt0993846,movie,The Wolf of Wall Street,The Wolf of Wall Street,0.0,2013,\N,180,"Biography,Crime,Drama",8.2,1069874.0
tt0996239,1,Die ProSieben Märchenstunde,\N,\N,original,\N,1,tt0996239,tvSeries,Die ProSieben Märchenstunde,Die ProSieben Märchenstunde,0.0,2006,\N,45,"Comedy,Fantasy",3.7,343.0
tt0996925,2,Cortex,\N,\N,original,\N,1,tt0996925,movie,Cortex,Cortex,0.0,2008,\N,105,"Crime,Mystery,Thriller",6.2,742.0
tt1002892,4,Kodenavn Hunter,\N,\N,original,\N,1,tt1002892,tvMiniSeries,Kodenavn Hunter,Kodenavn Hunter,0.0,2007,2008,60,"Crime,Drama,Thriller",6.7,270.0
tt10042186,1,Booo: Sabki Phategi,\N,\N,original,\N,1,tt10042186,tvSeries,Booo: Sabki Phategi,Booo: Sabki Phategi,0.0,2019,\N,20,"Comedy,Horror",7.4,1796.0
tt1010422,1,Matab sena'y,\N,\N,original,\N,1,tt1010422,movie,Artificial Bump,Matab sena'y,0.0,2006,\N,110,"Comedy,Romance",6.5,1911.0
tt1013607,3,Idiots and Angels,\N,\N,original,\N,1,tt1013607,movie,Idiots and Angels,Idiots and Angels,0.0,2008,\N,78,"Animation,Comedy,Drama",7.0,2910.0
tt1017622,1,"Tucked, Taped and Gorgeous",\N,\N,original,\N,1,tt1017622,tvEpisode,"Tucked, Taped and Gorgeous","Tucked, Taped and Gorgeous",0.0,2007,\N,22,"Comedy,Romance",8.0,796.0
tt1018790,1,Stripper Academy,\N,\N,original,\N,1,tt1018790,video,Stripper Academy,Stripper Academy,0.0,2007,\N,85,Comedy,1.9,560.0
tt1018817,1,April Fool's Day,\N,\N,original,\N,1,tt1018817,video,April Fool's Day,April Fool's Day,0.0,2008,\N,91,Horror,3.7,3568.0
tt1020559,2,Patagonia,\N,\N,original,\N,1,tt1020559,movie,Patagonia,Patagonia,0.0,2010,\N,119,"Adventure,Drama",6.7,518.0
tt10214842,3,Milliard,\N,\N,original,\N,1,tt10214842,movie,Milliard,Milliard,0.0,2019,\N,101,"Comedy,Crime,Thriller",2.7,503.0
tt1024257,3,Young Yakuza,\N,\N,original,\N,1,tt1024257,movie,Young Yakuza,Young Yakuza,0.0,2007,\N,90,Documentary,6.5,331.0
tt1034306,8,Dorothy Mills,\N,\N,original,\N,1,tt1034306,movie,Dorothy Mills,Dorothy Mills,0.0,2008,\N,102,"Drama,Horror,Mystery",6.0,5166.0
tt1045653,2,Saturday Night Live: The Best of Commercial Parodies,\N,\N,original,\N,1,tt1045653,tvSpecial,Saturday Night Live: The Best of Commercial Parodies,Saturday Night Live: The Best of Commercial Parodies,0.0,2005,\N,85,Comedy,7.2,491.0
tt1047540,24,Parental Guidance,\N,\N,original,\N,1,tt1047540,movie,Parental Guidance,Parental Guidance,0.0,2012,\N,105,"Comedy,Family",6.0,24024.0
tt10493490,3,Two Turtle Doves,\N,\N,original,\N,1,tt10493490,tvMovie,Two Turtle Doves,Two Turtle Doves,0.0,2019,\N,\N,"Drama,Family",7.2,285.0
tt10519182,3,Khandaani Shafakhana,\N,\N,original,\N,1,tt10519182,movie,Khandaani Shafakhana,Khandaani Shafakhana,0.0,2019,\N,136,"Comedy,Drama",4.7,1368.0
tt1052342,4,9 és 1/2 randi,\N,\N,original,\N,1,tt1052342,movie,9 1/2 Dates,9 és 1/2 randi,0.0,2008,\N,100,"Comedy,Romance",4.3,654.0
tt1052343,2,Ashita e no yuigon,\N,\N,original,\N,1,tt1052343,movie,Best Wishes for Tomorrow,Ashita e no yuigon,0.0,2007,\N,110,"Drama,War",6.8,450.0
tt1053424,8,Repo Men,\N,\N,original,\N,1,tt1053424,movie,Repo Men,Repo Men,0.0,2010,\N,111,"Action,Adventure,Crime",6.3,97267.0
tt1065267,1,Um Mundo Catita,\N,\N,original,\N,1,tt1065267,tvSeries,Um Mundo Catita,Um Mundo Catita,0.0,2007,\N,30,"Comedy,Drama",8.5,302.0
tt1067733,14,"Patrik 1,5",\N,\N,original,\N,1,tt1067733,movie,"Patrik, Age 1.5","Patrik 1,5",0.0,2008,\N,103,"Comedy,Drama,Romance",6.9,8739.0
tt1070742,1,Wiedzmin,\N,\N,original,\N,1,tt1070742,tvMiniSeries,The Hexer,Wiedzmin,0.0,2002,\N,50,"Adventure,Fantasy",5.4,863.0
tt1070858,6,The Secrets of Jonathan Sperry,\N,\N,original,\N,1,tt1070858,movie,The Secrets of Jonathan Sperry,The Secrets of Jonathan Sperry,0.0,2008,\N,96,Drama,6.7,1245.0
tt1071804,2,Ink,\N,\N,original,\N,1,tt1071804,movie,Ink,Ink,0.0,2009,\N,107,"Action,Drama,Fantasy",6.9,20516.0
tt1077262,7,Ajami,\N,\N,original,\N,1,tt1077262,movie,Ajami,Ajami,0.0,2009,\N,124,"Crime,Drama",7.3,5741.0
tt1090646,2,City Rats,\N,\N,original,\N,1,tt1090646,movie,City Rats,City Rats,0.0,2009,\N,94,"Action,Comedy,Drama",5.0,1179.0
tt1094184,5,I Am an Animal: The Story of Ingrid Newkirk and PETA,\N,\N,original,\N,1,tt1094184,movie,I Am an Animal: The Story of Ingrid Newkirk and PETA,I Am an Animal: The Story of Ingrid Newkirk and PETA,0.0,2007,\N,72,Documentary,7.2,282.0
tt1096997,5,The Pagan Queen,\N,\N,original,\N,1,tt1096997,movie,The Pagan Queen,The Pagan Queen,0.0,2009,\N,99,"Fantasy,History,Romance",5.7,1978.0
tt1100959,12,The Passion,\N,\N,original,\N,1,tt1100959,tvMiniSeries,The Passion,The Passion,0.0,2008,\N,180,"Drama,History",6.6,334.0
tt1103273,6,Peep World,\N,\N,original,\N,1,tt1103273,movie,Peep World,Peep World,0.0,2010,\N,79,"Comedy,Drama",5.6,3516.0
tt1104746,2,Det røde kapel,\N,\N,original,\N,1,tt1104746,tvSeries,Red Chapel,Det røde kapel,0.0,2006,\N,59,"Comedy,Documentary",7.7,366.0
tt1104834,1,Basement Jack,\N,\N,original,\N,1,tt1104834,video,Basement Jack,Basement Jack,0.0,2009,\N,93,Horror,3.6,702.0
tt1117598,3,The Legend of Sorrow Creek,\N,\N,original,\N,1,tt1117598,movie,The Legend of Sorrow Creek,The Legend of Sorrow Creek,0.0,2007,\N,74,"Drama,Horror,Thriller",2.7,274.0
tt1118665,8,Kafuka: Inaka isha,\N,\N,original,\N,1,tt1118665,short,Kafuka: Inaka isha,Kafuka: Inaka isha,0.0,2007,\N,21,"Animation,Short",7.4,981.0
tt1120897,2,Dhan Dhana Dhan Goal,\N,\N,original,\N,1,tt1120897,movie,Dhan Dhana Dhan Goal,Dhan Dhana Dhan Goal,0.0,2007,\N,167,"Drama,Sport",4.9,2159.0
tt1120920,1,Don't Worry About Me,\N,\N,original,\N,1,tt1120920,movie,Don't Worry About Me,Don't Worry About Me,0.0,2009,\N,89,Drama,5.9,271.0
tt1125188,3,Frayed,\N,\N,original,\N,1,tt1125188,movie,Frayed,Frayed,0.0,2007,\N,111,"Horror,Thriller",5.6,1260.0
tt1127702,4,Mission London,\N,\N,original,\N,1,tt1127702,movie,Mission London,Mission London,0.0,2010,\N,107,Comedy,7.3,5915.0
tt1142977,8,Frankenweenie,\N,\N,original,\N,1,tt1142977,movie,Frankenweenie,Frankenweenie,0.0,2012,\N,87,"Animation,Comedy,Family",6.9,91566.0
tt1156519,2,The Three Investigators and the Secret of Terror Castle,\N,\N,original,\N,1,tt1156519,movie,The Three Investigators and the Secret of Terror Castle,The Three Investigators and the Secret of Terror Castle,0.0,2009,\N,97,"Adventure,Family,Mystery",5.7,898.0
tt1157631,8,Perro come perro,\N,\N,original,\N,1,tt1157631,movie,Dog Eat Dog,Perro come perro,0.0,2008,\N,106,Thriller,6.7,1546.0
tt1159223,1,Jigeum sarangha-neun saramgwa salgo issumnika?,\N,\N,original,\N,1,tt1159223,movie,Love Now,Jigeum sarangha-neun saramgwa salgo issumnika?,0.0,2007,\N,116,"Adventure,Drama",6.1,322.0
tt1176416,8,Tetsuo: The Bullet Man,\N,\N,original,\N,1,tt1176416,movie,Tetsuo: The Bullet Man,Tetsuo: The Bullet Man,0.0,2009,\N,71,"Action,Horror,Sci-Fi",5.6,1583.0
tt1178665,6,A Walk in the Woods,\N,\N,original,\N,1,tt1178665,movie,A Walk in the Woods,A Walk in the Woods,0.0,2015,\N,104,"Adventure,Biography,Comedy",6.3,22561.0
tt1179034,5,From Paris with Love,\N,\N,original,\N,1,tt1179034,movie,From Paris with Love,From Paris with Love,0.0,2010,\N,92,"Action,Crime,Thriller",6.5,108253.0
tt1179258,16,Chéri,\N,\N,original,\N,1,tt1179258,movie,Chéri,Chéri,0.0,2009,\N,100,"Comedy,Drama,Romance",6.2,10155.0
tt1179782,2,Mithya,\N,\N,original,\N,1,tt1179782,movie,Mithya,Mithya,0.0,2008,\N,110,"Comedy,Crime,Thriller",7.1,1823.0
tt1181541,6,The Listener,\N,\N,original,\N,1,tt1181541,tvSeries,The Listener,The Listener,0.0,2009,2014,42,"Crime,Drama,Fantasy",6.7,7363.0
